"TicketID","TicketType","TicketSubject","TicketPriority","TicketChannel","ProductPurchased","CustomerSatisfactionRating","TimetoResolution","FirstResponseTime"
6977,Product inquiry,Installation support,Medium,Social media,Google Pixel,5,"01/06/23 6:19","01/06/23 8:38"
6983,Technical issue,Refund request,Low,Social media,Apple AirPods,3,"01/06/23 5:53","01/06/23 1:02"
6984,Cancellation request,Product setup,Critical,Social media,Bose SoundLink Speaker,3,"01/06/23 1:01","01/06/23 11:07"
6985,Billing inquiry,Account access,High,Phone,Garmin Forerunner,1,"01/06/23 10:09","01/06/23 5:25"
6993,Billing inquiry,Hardware issue,High,Chat,Sony PlayStation,5,"01/06/23 21:16","01/06/23 1:33"
6995,Technical issue,Software bug,Low,Email,Samsung Galaxy,4,"02/06/23 0:25","01/06/23 3:31"
6996,Cancellation request,Display issue,Critical,Phone,Nest Thermostat,2,"01/06/23 11:37","01/06/23 19:26"
6998,Billing inquiry,Payment issue,Critical,Phone,Nintendo Switch Pro Controller,5,"01/06/23 8:48","01/06/23 3:15"
7000,Billing inquiry,Software bug,Critical,Chat,Roomba Robot Vacuum,5,"01/06/23 7:28","01/06/23 6:56"
7001,Refund request,Hardware issue,Low,Phone,Microsoft Xbox Controller,3,"01/06/23 10:18","01/06/23 0:34"
7002,Refund request,Hardware issue,Low,Email,HP Pavilion,2,"01/06/23 23:47","01/06/23 19:24"
7003,Cancellation request,Battery life,Medium,Phone,Dyson Vacuum Cleaner,3,"01/06/23 14:43","01/06/23 19:14"
7005,Technical issue,Delivery problem,High,Social media,Apple AirPods,3,"01/06/23 10:28","01/06/23 19:01"
7006,Product inquiry,Product setup,Low,Email,Fitbit Charge,1,"01/06/23 11:36","01/06/23 4:20"
7009,Billing inquiry,Data loss,Medium,Social media,LG OLED,5,"01/06/23 3:29","01/06/23 5:14"
7014,Cancellation request,Network problem,Medium,Social media,Philips Hue Lights,1,"01/06/23 16:33","01/06/23 20:48"
7019,Cancellation request,Account access,High,Chat,Microsoft Office,1,"01/06/23 20:09","01/06/23 10:04"
7025,Cancellation request,Account access,Medium,Social media,Apple AirPods,3,"01/06/23 6:35","01/06/23 3:29"
7027,Technical issue,Network problem,Critical,Email,Dell XPS,2,"01/06/23 15:45","01/06/23 4:15"
7029,Technical issue,Account access,High,Phone,Sony Xperia,1,"01/06/23 4:33","01/06/23 11:14"
7030,Billing inquiry,Refund request,Critical,Phone,PlayStation,1,"01/06/23 15:12","01/06/23 4:51"
7038,Refund request,Delivery problem,High,Email,Canon EOS,1,"01/06/23 11:46","01/06/23 6:58"
7040,Product inquiry,Product recommendation,Critical,Social media,Nest Thermostat,2,"01/06/23 10:34","01/06/23 2:35"
7042,Refund request,Refund request,Low,Email,Bose QuietComfort,3,"01/06/23 3:09","01/06/23 4:03"
7052,Technical issue,Hardware issue,High,Phone,Dell XPS,3,"01/06/23 14:04","01/06/23 23:26"
7055,Product inquiry,Product compatibility,Low,Email,Amazon Echo,2,"01/06/23 14:21","01/06/23 11:50"
7056,Refund request,Display issue,Low,Chat,Adobe Photoshop,5,"01/06/23 5:51","01/06/23 14:19"
7057,Cancellation request,Network problem,Medium,Email,Asus ROG,5,"01/06/23 9:23","01/06/23 4:45"
7058,Cancellation request,Delivery problem,High,Email,Roomba Robot Vacuum,4,"01/06/23 5:06","01/06/23 17:39"
7061,Billing inquiry,Software bug,Low,Social media,Apple AirPods,3,"01/06/23 4:34","01/06/23 5:00"
7063,Refund request,Refund request,Medium,Social media,Roomba Robot Vacuum,5,"01/06/23 5:28","01/06/23 23:05"
7064,Refund request,Product compatibility,High,Social media,Garmin Forerunner,4,"01/06/23 8:37","01/06/23 7:02"
7065,Technical issue,Display issue,Critical,Phone,Fitbit Versa Smartwatch,1,"01/06/23 2:56","01/06/23 3:14"
7072,Billing inquiry,Network problem,Medium,Chat,Dyson Vacuum Cleaner,2,"01/06/23 10:52","01/06/23 11:16"
7073,Technical issue,Product compatibility,Critical,Chat,Asus ROG,5,"01/06/23 10:58","01/06/23 3:20"
7076,Product inquiry,Battery life,Low,Social media,Roomba Robot Vacuum,4,"01/06/23 10:49","01/06/23 2:08"
7080,Product inquiry,Software bug,Medium,Phone,Google Nest,4,"01/06/23 17:04","01/06/23 13:31"
7091,Refund request,Battery life,Medium,Social media,Lenovo ThinkPad,3,"01/06/23 16:05","02/06/23 0:23"
7096,Billing inquiry,Product setup,Medium,Email,Adobe Photoshop,5,"01/06/23 4:48","01/06/23 14:56"
7097,Technical issue,Product compatibility,High,Social media,Microsoft Xbox Controller,3,"02/06/23 0:03","01/06/23 6:51"
7098,Billing inquiry,Battery life,High,Social media,LG Smart TV,1,"01/06/23 14:00","01/06/23 13:18"
7100,Refund request,Installation support,Medium,Email,Sony PlayStation,5,"01/06/23 17:47","01/06/23 12:09"
7103,Billing inquiry,Refund request,High,Chat,iPhone,1,"01/06/23 15:46","01/06/23 15:24"
7106,Billing inquiry,Display issue,Medium,Chat,Samsung Galaxy,4,"01/06/23 7:26","01/06/23 16:25"
7107,Billing inquiry,Product setup,Medium,Phone,Roomba Robot Vacuum,4,"01/06/23 21:18","01/06/23 9:52"
7108,Technical issue,Delivery problem,High,Phone,LG Smart TV,3,"01/06/23 1:00","01/06/23 1:04"
7109,Product inquiry,Battery life,Low,Chat,Roomba Robot Vacuum,4,"01/06/23 18:31","01/06/23 9:50"
7112,Technical issue,Delivery problem,Low,Chat,GoPro Action Camera,1,"01/06/23 2:52","01/06/23 3:28"
7116,Technical issue,Product compatibility,High,Phone,GoPro Hero,3,"01/06/23 3:58","01/06/23 15:20"
7119,Cancellation request,Battery life,High,Social media,Google Nest,1,"01/06/23 13:03","01/06/23 21:02"
7121,Refund request,Display issue,Low,Email,Microsoft Office,3,"01/06/23 3:28","01/06/23 20:54"
7122,Product inquiry,Peripheral compatibility,Critical,Chat,HP Pavilion,5,"01/06/23 2:15","01/06/23 5:04"
7124,Technical issue,Product recommendation,Critical,Social media,Xbox,3,"01/06/23 7:20","01/06/23 7:15"
7127,Refund request,Product recommendation,Medium,Social media,Amazon Echo,2,"01/06/23 14:41","01/06/23 8:32"
7128,Technical issue,Account access,Low,Phone,Dyson Vacuum Cleaner,5,"01/06/23 11:24","01/06/23 3:58"
7130,Cancellation request,Account access,High,Phone,Dyson Vacuum Cleaner,3,"01/06/23 9:31","01/06/23 7:48"
7132,Refund request,Delivery problem,Low,Chat,Apple AirPods,3,"01/06/23 20:38","01/06/23 20:28"
7136,Technical issue,Refund request,Low,Social media,PlayStation,1,"02/06/23 0:10","01/06/23 20:20"
7137,Technical issue,Product recommendation,Low,Social media,Apple AirPods,2,"01/06/23 10:10","01/06/23 14:01"
7139,Billing inquiry,Data loss,Low,Social media,Canon DSLR Camera,4,"01/06/23 19:31","01/06/23 22:59"
7141,Product inquiry,Product setup,Critical,Social media,Canon DSLR Camera,3,"01/06/23 7:00","02/06/23 0:06"
7142,Technical issue,Display issue,Medium,Chat,Bose QuietComfort,5,"01/06/23 15:42","01/06/23 19:38"
7143,Cancellation request,Data loss,Critical,Email,Samsung Galaxy,3,"01/06/23 6:02","01/06/23 17:36"
7148,Technical issue,Delivery problem,Medium,Chat,Amazon Kindle,3,"01/06/23 9:00","01/06/23 10:06"
7149,Billing inquiry,Refund request,Low,Email,Nintendo Switch,1,"01/06/23 14:24","01/06/23 19:06"
7150,Product inquiry,Refund request,Medium,Chat,Bose SoundLink Speaker,3,"01/06/23 9:17","01/06/23 2:18"
7153,Product inquiry,Network problem,High,Phone,GoPro Action Camera,4,"01/06/23 17:29","02/06/23 0:05"
7157,Product inquiry,Battery life,High,Chat,LG Smart TV,4,"01/06/23 1:42","01/06/23 2:37"
7158,Product inquiry,Account access,Medium,Phone,iPhone,5,"01/06/23 12:33","01/06/23 1:04"
7164,Refund request,Product recommendation,Low,Phone,Canon EOS,5,"01/06/23 3:58","01/06/23 22:53"
7166,Technical issue,Data loss,Medium,Email,Samsung Galaxy,3,"01/06/23 8:51","01/06/23 7:26"
7168,Technical issue,Display issue,Medium,Phone,GoPro Hero,3,"01/06/23 6:35","01/06/23 1:27"
7172,Technical issue,Data loss,High,Social media,Fitbit Versa Smartwatch,2,"01/06/23 9:56","01/06/23 22:27"
7174,Cancellation request,Installation support,Medium,Email,Nikon D,2,"01/06/23 10:58","01/06/23 5:25"
7183,Cancellation request,Data loss,Medium,Email,Garmin Forerunner,5,"01/06/23 22:50","01/06/23 16:33"
7189,Technical issue,Payment issue,High,Chat,Nikon D,2,"01/06/23 21:41","01/06/23 2:52"
7190,Technical issue,Battery life,Critical,Social media,Canon DSLR Camera,3,"01/06/23 7:30","01/06/23 15:41"
7193,Refund request,Installation support,Medium,Chat,iPhone,1,"01/06/23 4:30","01/06/23 14:08"
7195,Billing inquiry,Peripheral compatibility,Critical,Chat,Xbox,3,"01/06/23 17:35","02/06/23 0:02"
7197,Technical issue,Battery life,Critical,Phone,Dyson Vacuum Cleaner,1,"01/06/23 4:13","01/06/23 7:36"
7198,Cancellation request,Hardware issue,Medium,Email,GoPro Action Camera,1,"01/06/23 23:43","01/06/23 18:39"
7200,Cancellation request,Account access,Critical,Social media,Apple AirPods,3,"01/06/23 14:49","01/06/23 13:25"
7202,Billing inquiry,Product compatibility,Critical,Chat,GoPro Hero,1,"01/06/23 10:04","01/06/23 23:24"
7204,Refund request,Network problem,Medium,Email,Roomba Robot Vacuum,3,"01/06/23 22:27","01/06/23 19:23"
7209,Refund request,Data loss,Low,Email,Amazon Kindle,5,"01/06/23 15:37","01/06/23 15:16"
7215,Product inquiry,Battery life,Low,Chat,Autodesk AutoCAD,4,"01/06/23 21:58","01/06/23 3:38"
7217,Technical issue,Display issue,Low,Social media,Dyson Vacuum Cleaner,5,"01/06/23 18:15","01/06/23 17:00"
7220,Product inquiry,Hardware issue,Low,Social media,Amazon Echo,1,"01/06/23 15:32","01/06/23 14:44"
7221,Refund request,Hardware issue,Low,Phone,Roomba Robot Vacuum,4,"01/06/23 12:23","01/06/23 8:04"
7223,Billing inquiry,Software bug,Critical,Chat,Apple AirPods,2,"01/06/23 15:27","01/06/23 9:28"
7237,Product inquiry,Network problem,Critical,Phone,GoPro Hero,5,"01/06/23 16:36","01/06/23 10:33"
7239,Billing inquiry,Product compatibility,Medium,Social media,Bose QuietComfort,4,"01/06/23 7:28","01/06/23 2:27"
7241,Cancellation request,Payment issue,Critical,Social media,Google Pixel,5,"01/06/23 14:43","01/06/23 23:07"
7245,Product inquiry,Delivery problem,Critical,Social media,LG OLED,2,"01/06/23 4:46","01/06/23 4:51"
7249,Refund request,Refund request,Medium,Phone,iPhone,4,"01/06/23 7:15","01/06/23 19:07"
7264,Product inquiry,Cancellation request,Critical,Phone,Lenovo ThinkPad,2,"01/06/23 8:56","01/06/23 10:36"
7266,Technical issue,Delivery problem,Critical,Phone,Bose QuietComfort,3,"01/06/23 17:01","01/06/23 10:48"
7280,Refund request,Payment issue,High,Chat,Bose QuietComfort,1,"01/06/23 5:55","01/06/23 16:31"
7281,Cancellation request,Refund request,High,Chat,Sony PlayStation,5,"01/06/23 22:23","01/06/23 3:24"
7285,Refund request,Battery life,Medium,Chat,Google Pixel,5,"01/06/23 7:38","01/06/23 1:26"
7297,Refund request,Hardware issue,Medium,Chat,Dyson Vacuum Cleaner,1,"01/06/23 14:24","01/06/23 10:16"
7300,Refund request,Product setup,Low,Email,Garmin Forerunner,4,"01/06/23 7:44","01/06/23 16:57"
7302,Technical issue,Hardware issue,Critical,Email,GoPro Hero,4,"01/06/23 5:36","01/06/23 12:36"
7303,Billing inquiry,Cancellation request,Medium,Phone,HP Pavilion,1,"02/06/23 0:00","02/06/23 0:30"
7310,Cancellation request,Software bug,Low,Social media,Dyson Vacuum Cleaner,4,"01/06/23 21:35","01/06/23 22:08"
7315,Refund request,Product compatibility,Medium,Chat,Samsung Galaxy,3,"01/06/23 23:56","01/06/23 11:10"
7318,Product inquiry,Hardware issue,High,Phone,Microsoft Surface,1,"01/06/23 13:36","01/06/23 8:14"
7319,Product inquiry,Product recommendation,Critical,Phone,GoPro Hero,2,"01/06/23 21:01","01/06/23 7:37"
7320,Refund request,Battery life,High,Social media,Adobe Photoshop,4,"02/06/23 0:19","01/06/23 5:15"
7325,Technical issue,Account access,Low,Chat,Roomba Robot Vacuum,4,"01/06/23 6:54","01/06/23 9:02"
7326,Product inquiry,Product setup,Critical,Social media,LG Smart TV,2,"01/06/23 13:07","01/06/23 22:36"
7327,Cancellation request,Network problem,Critical,Email,Dyson Vacuum Cleaner,4,"01/06/23 8:08","01/06/23 18:31"
7328,Billing inquiry,Product recommendation,Critical,Email,PlayStation,1,"01/06/23 4:42","01/06/23 2:53"
7329,Technical issue,Account access,Low,Email,Microsoft Office,1,"01/06/23 19:30","01/06/23 14:01"
7331,Billing inquiry,Payment issue,Critical,Phone,Samsung Soundbar,2,"01/06/23 11:07","01/06/23 15:05"
7332,Billing inquiry,Network problem,Low,Social media,GoPro Hero,2,"01/06/23 23:29","01/06/23 6:46"
7333,Refund request,Account access,Critical,Email,Microsoft Surface,5,"01/06/23 3:17","01/06/23 15:58"
7334,Technical issue,Product recommendation,Low,Chat,Dyson Vacuum Cleaner,3,"01/06/23 18:48","01/06/23 1:59"
7335,Product inquiry,Battery life,High,Phone,LG Smart TV,4,"01/06/23 19:02","01/06/23 18:46"
7340,Cancellation request,Product recommendation,Critical,Email,LG Smart TV,3,"01/06/23 3:08","01/06/23 13:45"
7341,Technical issue,Cancellation request,Low,Chat,Amazon Kindle,1,"01/06/23 8:40","01/06/23 11:51"
7342,Billing inquiry,Display issue,Critical,Phone,Canon DSLR Camera,5,"01/06/23 3:38","01/06/23 6:16"
7343,Refund request,Cancellation request,Low,Email,Canon DSLR Camera,5,"01/06/23 19:29","01/06/23 15:53"
7350,Billing inquiry,Installation support,High,Phone,Microsoft Xbox Controller,5,"01/06/23 16:12","01/06/23 14:03"
7351,Billing inquiry,Display issue,High,Social media,Sony Xperia,4,"01/06/23 9:26","01/06/23 6:50"
7357,Billing inquiry,Product setup,Low,Social media,Roomba Robot Vacuum,5,"01/06/23 8:53","01/06/23 13:19"
7359,Billing inquiry,Battery life,Medium,Phone,Microsoft Surface,1,"01/06/23 1:00","01/06/23 19:56"
7360,Cancellation request,Product setup,Low,Email,Nintendo Switch Pro Controller,3,"01/06/23 5:37","01/06/23 3:30"
7366,Billing inquiry,Network problem,Critical,Phone,iPhone,1,"01/06/23 3:39","01/06/23 18:37"
7371,Cancellation request,Payment issue,Low,Social media,Nikon D,5,"01/06/23 1:05","01/06/23 18:47"
7372,Refund request,Installation support,Critical,Social media,Samsung Soundbar,5,"01/06/23 9:35","01/06/23 22:11"
7374,Refund request,Product setup,High,Email,Sony PlayStation,5,"01/06/23 2:12","01/06/23 19:03"
7375,Cancellation request,Delivery problem,Low,Social media,Philips Hue Lights,1,"01/06/23 16:58","01/06/23 21:40"
7378,Refund request,Product setup,Critical,Chat,GoPro Action Camera,4,"01/06/23 4:19","01/06/23 7:35"
7387,Product inquiry,Refund request,High,Email,Roomba Robot Vacuum,5,"01/06/23 0:39","01/06/23 5:42"
7388,Product inquiry,Battery life,Medium,Chat,Microsoft Surface,3,"01/06/23 13:58","01/06/23 19:38"
7389,Billing inquiry,Product recommendation,High,Email,Microsoft Surface,5,"01/06/23 13:28","01/06/23 4:15"
7390,Product inquiry,Refund request,Critical,Chat,Roomba Robot Vacuum,4,"01/06/23 16:53","01/06/23 20:30"
7393,Product inquiry,Battery life,High,Email,LG Washing Machine,3,"01/06/23 0:56","01/06/23 6:30"
7394,Cancellation request,Installation support,High,Email,Bose SoundLink Speaker,2,"01/06/23 17:52","01/06/23 8:06"
7399,Refund request,Payment issue,Critical,Email,Apple AirPods,2,"01/06/23 7:14","01/06/23 12:18"
7402,Billing inquiry,Installation support,Low,Chat,LG OLED,1,"01/06/23 21:11","01/06/23 13:37"
7403,Technical issue,Data loss,Critical,Email,Amazon Echo,4,"01/06/23 6:11","01/06/23 14:41"
7405,Cancellation request,Payment issue,High,Chat,Microsoft Surface,4,"01/06/23 16:23","01/06/23 14:49"
7406,Cancellation request,Product setup,High,Email,Microsoft Surface,1,"01/06/23 18:15","01/06/23 1:39"
7409,Cancellation request,Product compatibility,Critical,Phone,Nintendo Switch,1,"01/06/23 17:55","01/06/23 13:24"
7413,Refund request,Battery life,High,Email,Nikon D,2,"01/06/23 18:53","01/06/23 19:54"
7420,Cancellation request,Product setup,High,Phone,Dell XPS,3,"01/06/23 8:02","01/06/23 23:19"
7429,Refund request,Account access,Critical,Chat,Amazon Kindle,5,"01/06/23 5:28","01/06/23 17:15"
7431,Product inquiry,Network problem,Medium,Social media,Google Pixel,4,"01/06/23 6:43","01/06/23 5:37"
7432,Refund request,Delivery problem,Medium,Email,Philips Hue Lights,1,"01/06/23 19:02","01/06/23 20:48"
7434,Billing inquiry,Data loss,Low,Email,LG OLED,1,"01/06/23 19:26","01/06/23 22:02"
7441,Cancellation request,Payment issue,Critical,Email,GoPro Action Camera,1,"01/06/23 2:19","01/06/23 21:57"
7445,Cancellation request,Network problem,Low,Chat,LG Smart TV,3,"01/06/23 14:05","01/06/23 17:43"
7449,Technical issue,Display issue,High,Chat,Canon EOS,2,"01/06/23 20:05","01/06/23 6:28"
7450,Refund request,Hardware issue,Low,Chat,Xbox,2,"01/06/23 3:12","01/06/23 6:06"
7454,Technical issue,Delivery problem,High,Social media,Samsung Soundbar,3,"01/06/23 11:48","02/06/23 0:30"
7457,Product inquiry,Hardware issue,Medium,Phone,LG Smart TV,4,"01/06/23 17:21","02/06/23 0:29"
7464,Billing inquiry,Product setup,Low,Email,Google Pixel,4,"01/06/23 6:53","01/06/23 10:11"
7465,Technical issue,Product recommendation,Low,Email,Fitbit Versa Smartwatch,1,"01/06/23 17:37","01/06/23 12:28"
7471,Billing inquiry,Peripheral compatibility,Low,Social media,Lenovo ThinkPad,3,"01/06/23 6:33","01/06/23 7:42"
7474,Product inquiry,Delivery problem,High,Phone,Sony 4K HDR TV,5,"01/06/23 15:01","02/06/23 0:32"
7475,Billing inquiry,Data loss,Low,Email,PlayStation,2,"01/06/23 9:42","01/06/23 21:25"
7477,Billing inquiry,Product recommendation,Medium,Phone,Nintendo Switch Pro Controller,4,"01/06/23 7:17","01/06/23 2:42"
7478,Product inquiry,Installation support,Critical,Phone,Bose QuietComfort,2,"01/06/23 18:06","01/06/23 19:26"
7479,Technical issue,Cancellation request,Critical,Email,MacBook Pro,4,"01/06/23 7:28","01/06/23 3:16"
7480,Refund request,Display issue,Critical,Chat,MacBook Pro,5,"01/06/23 21:36","02/06/23 0:18"
7486,Refund request,Refund request,Medium,Phone,LG Washing Machine,3,"01/06/23 3:57","01/06/23 22:35"
7488,Cancellation request,Data loss,Medium,Chat,Nintendo Switch Pro Controller,1,"01/06/23 13:30","01/06/23 18:52"
7491,Refund request,Product setup,High,Social media,Samsung Galaxy,1,"01/06/23 13:28","01/06/23 22:00"
7494,Billing inquiry,Account access,Critical,Chat,PlayStation,5,"01/06/23 8:11","01/06/23 7:31"
7495,Billing inquiry,Account access,Low,Email,Sony PlayStation,2,"01/06/23 8:02","01/06/23 20:53"
7496,Technical issue,Software bug,High,Phone,Canon DSLR Camera,4,"01/06/23 22:52","01/06/23 13:58"
7502,Cancellation request,Software bug,High,Chat,Nintendo Switch,4,"01/06/23 21:34","01/06/23 22:37"
7504,Product inquiry,Software bug,Low,Chat,Canon DSLR Camera,3,"01/06/23 18:22","01/06/23 23:32"
7506,Billing inquiry,Peripheral compatibility,High,Social media,Sony Xperia,2,"01/06/23 10:17","01/06/23 16:27"
7507,Technical issue,Battery life,Critical,Phone,Xbox,2,"01/06/23 20:52","01/06/23 13:51"
7510,Refund request,Installation support,High,Chat,Amazon Echo,3,"01/06/23 17:10","01/06/23 4:11"
7512,Cancellation request,Product recommendation,Medium,Email,Philips Hue Lights,2,"01/06/23 14:15","01/06/23 9:30"
7514,Technical issue,Product compatibility,Low,Chat,Bose SoundLink Speaker,5,"01/06/23 15:56","01/06/23 1:21"
7517,Technical issue,Product setup,Low,Phone,Microsoft Xbox Controller,2,"01/06/23 16:44","01/06/23 7:11"
7519,Technical issue,Data loss,Low,Email,Lenovo ThinkPad,5,"01/06/23 2:48","01/06/23 17:28"
7520,Cancellation request,Peripheral compatibility,Critical,Email,Canon EOS,1,"01/06/23 8:44","01/06/23 6:21"
7521,Technical issue,Product setup,Low,Chat,Asus ROG,5,"01/06/23 3:18","01/06/23 12:11"
7523,Refund request,Peripheral compatibility,Critical,Phone,GoPro Hero,4,"01/06/23 21:44","01/06/23 17:11"
7524,Cancellation request,Product recommendation,Low,Social media,LG Smart TV,2,"01/06/23 1:04","01/06/23 12:01"
7526,Billing inquiry,Network problem,High,Email,Garmin Forerunner,2,"01/06/23 2:33","01/06/23 13:26"
7528,Technical issue,Data loss,Medium,Email,GoPro Hero,5,"01/06/23 1:24","01/06/23 17:52"
7531,Technical issue,Hardware issue,High,Chat,Bose QuietComfort,1,"01/06/23 7:58","01/06/23 3:45"
7533,Cancellation request,Hardware issue,High,Email,LG Smart TV,1,"01/06/23 17:42","01/06/23 3:57"
